,article,title,description,url
53,488277,Вафли Брянконфи с топленым молоком 4 кг,"Вид продукта:
вафли
Вес (грамм):
4000
Вкус:
молочный
Глазурь:
Нет
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/vafli-bryankonfi-s-toplenym-molokom-4-kg/p/488277/?from=block-301-15
54,416115,Печенье Бискотти с орехом 1.8 кг,"Вид продукта:
печенье
Вес (грамм):
1800
Вкус:
ореховый
Глазурь:
Нет
Срок годности от даты изготовления:
9 месяцев
Страна происхождения:
Германия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-biskotti-s-orekhom-1-8-kg/p/416115/?from=block-301-16
55,512096,Мармелад Нева Трехслойный желейный 4 кг,"Вид продукта:
мармелад
Вес (грамм):
4000
Вкус:
фруктовый
Глазурь:
Нет
Срок годности от даты изготовления:
4 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/marmelad-neva-trekhslojnyj-zhelejnyj-4-kg/p/512096/?from=block-301-17
56,512099,Мармелад Нева Ассорти желейный в шоколадной глазури 4 кг,"Вид продукта:
мармелад
Вес (грамм):
4000
Вкус:
фруктовый
Глазурь:
Да
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/marmelad-neva-assorti-zhelejnyj-v-shokoladnoj-glazuri-4-kg/p/512099/?from=block-301-18
57,512087,Зефир Нева Бело-розовый 3.5 кг,"Вид продукта:
зефир
Вес (грамм):
3500
Вкус:
ягодный, ванильный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/zefir-neva-belo-rozovyj-3-5-kg/p/512087/?from=block-301-19
58,512097,Пастила Нева Бело-розовая 3 кг,"Вид продукта:
пастила
Вес (грамм):
3000
Вкус:
ягодный, ванильный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pastila-neva-belo-rozovaya-3-kg/p/512097/?from=block-301-20
59,488276,Вафли Брянконфи Сливочные 4 кг,"Вид продукта:
вафли
Вес (грамм):
4000
Вкус:
сливочный
Глазурь:
Нет
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/vafli-bryankonfi-slivochnye-4-kg/p/488276/?from=block-301-21
60,512088,Зефир Нева со вкусом крем-брюле 3.5 кг,"Вид продукта:
зефир
Вес (грамм):
3500
Вкус:
сливочный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/zefir-neva-so-vkusom-krem-bryule-3-5-kg/p/512088/?from=block-301-22
61,1453267,Печенье затяжное Кременкульское мини в шоколадной глазури 2.3 кг,"Вид продукта:
печенье
Вес (грамм):
2300
Вкус:
традиционный
Глазурь:
Да
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-zatyazhnoe-kremenkulskoe-mini-v-shokoladnoj-glazuri-2-3-kg/p/1453267/?from=block-301-23
62,1452550,Зефир Яшкино ванильный 1 кг,"Вид продукта:
зефир
Вес (грамм):
1000
Вкус:
классический
Глазурь:
Нет
Срок годности от даты изготовления:
5 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/zefir-yashkino-vanilnyj-1-kg/p/1452550/?from=block-301-24
63,1452546,Печенье сдобное Грань Грановская кунжутка 1.8 кг,"Вид продукта:
печенье
Вес (грамм):
1800
Вкус:
классический
Глазурь:
Нет
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-sdobnoe-gran-granovskaya-kunzhutka-1-8-kg/p/1452546/?from=block-301-25
64,1453259,Печенье Ден-Трал Морозко 2.5 кг,"Вид продукта:
печенье
Вес (грамм):
2500
Вкус:
традиционный
Глазурь:
Нет
Срок годности от даты изготовления:
2 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-den-tral-morozko-2-5-kg/p/1453259/?from=block-301-26
65,1453272,Печенье сдобное Тульская Академия творожное с цукатами 3 кг,"Вид продукта:
печенье
Вес (грамм):
3000
Вкус:
творожный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-sdobnoe-tulskaya-akademiya-tvorozhnoe-s-tsukatami-3-kg/p/1453272/?from=block-301-27
66,1453268,Печенье Ленинградское золото Лимонное к чаю 1.6 кг,"Вид продукта:
печенье
Вес (грамм):
1600
Вкус:
традиционный
Глазурь:
Нет
Срок годности от даты изготовления:
2 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-leningradskoe-zoloto-limonnoe-k-chayu-1-6-kg/p/1453268/?from=block-301-28
